,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
3140,gp:AOqpTOHQKhe5DwF9zKQmEoBmRlO8LMSlDib8r4lj6ykOIdFaB2HdmHN5tbtTXGGpHoYMCOlSzDuqcW1dhMggkA,Diana Kusumaningati,https://play-lh.googleusercontent.com/a-/AOh14GhxdquMwTyObbONexVMVNvz49MJ7Yv3fLNqBaWuxA,"Baru masukin nomor,,otp smp 2x terjadi kesalahan berkali2,,😂akhirnya ndak bs lanjut..😔 Mohon solusinya agar aplikasi sgr bs digunakan utk yg membutuhkan🙏🙏",2,0,1.0.0,2021-04-15 3:59:22,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 7:49:54
3141,gp:AOqpTOG_Pt3ByKMyM5bUeCyFvYvMujLNT6dkSy-skd2By9djzW90OpmfusjfYtg_RgKY5b-Y0Me7UURTz-9Qvw,Asan Bong,https://play-lh.googleusercontent.com/a/AATXAJwMSKy1ErtgHBX5iMVm7lWJmy30sn8T5s1ZmoaB=mo,"Susah masuk nya ke aplikasi ,tunggu kode otp aj gak di kirim2,pas ad masuk buat pin & konfirmasi pin sulit nya minta ampun terjadi kesalahan yah gitu terus yg muncul.",2,0,,2021-04-15 3:56:00,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:56:28
3142,gp:AOqpTOEIb0IwwDPsh3mkspy6CwIzD-V_Z2EQiwrOfnY10MtrjgukO2F8ET64gkSYT-KUH-2c2EvFjCf2ZX5zog,Denis Allen,https://play-lh.googleusercontent.com/a/AATXAJx_bMPoqj52Ipo7pRGx35TiEgFvIAmDadkjs6xN=mo,Niat bikin aplikasi ngga si ia ?? Pertama Kode OTP Susah Dapetnya baru beberapa kali kirim. Kedua pas bikin Kode gagal teruss..,2,0,1.0.0,2021-04-15 3:55:19,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:56:35
3143,gp:AOqpTOG0tNxGMlBDpbh39eNl0xBNdzzKoZ-KZJUjjZ2sQTVnBBcH0zK1qVqXu5Y4_QiuGzWS37GYgl-LKdubkg,maz kluwut,https://play-lh.googleusercontent.com/a-/AOh14GhSQVV2IhUDli2ZNTh1O14ueMptHhYL2MmEcVdpgQ,Aplikasi belum layak di luncurkan,1,0,1.0.0,2021-04-15 3:53:46,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:55:44
3144,gp:AOqpTOHmzd8ZlTVw7yIBPm8mZp--0gWLNfEWwMhdgCm2ZUBDsSByBCvfrBoeWXW54Hv63kGeFClda1fihnWuvw,M Guntur,https://play-lh.googleusercontent.com/a-/AOh14Gh3R-4NGUTJJFie9y_p-tkAEjfOKRMA5wU01AVI,Aplikasinya Parah banget! Servernya tidak berkelas!,1,0,1.0.0,2021-04-15 3:53:24,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:55:54
3145,gp:AOqpTOHUxHIaGESWhBAVpcKI9zE--nL75ChqSxoKPU9X_gbdSNejKoy1mJI2WmafDyt3Y3sGxhIUHd-nLjbeLA,Nur Habib,https://play-lh.googleusercontent.com/a/AATXAJwbKqRPb3QDxwmctb9c2-PUTt0WxwNWHA943Zb8=mo,Gak bisa login Gagal terus,1,0,1.0.0,2021-04-15 3:53:21,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:56:05
3146,gp:AOqpTOETDJ_83dWtS4Ite0kiCsomd__8DKMZXV_5o0ZGcfVY4L7WpfqQbUn78I8dRI0i9KBvbGyfdosmnowu1w,Budi Anggoro,https://play-lh.googleusercontent.com/a/AATXAJx4e9MCrCXUs3oFBWQ6eyTRGgpRQm6bJCGUxayp=mo,Log in aplikasi saja tidak bisa,1,0,1.0.0,2021-04-15 3:53:20,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:56:12
3147,gp:AOqpTOFcUOrCrkvlS9ne2XBzLFTROuK7hmadopQfkshvMnzYWuDLQAxYBzmm3e9MvCKyCR1NTCys3syxJ9PlxQ,rafli dwiputra,https://play-lh.googleusercontent.com/a-/AOh14GjhUte_dspG4YocLYi_ongdMwc_83XaxagSonyrrw,Tidak bisa login,1,0,1.0.0,2021-04-15 3:52:01,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:56:17
3148,gp:AOqpTOE648smgXcp29jLAOI14iM83Ts_EeerCSyT2LGEh7ganQVXAZSI-dK5-jXA1TPAYg7_yTeStZ5Mg3NCCA,Raiza anindya shakila,https://play-lh.googleusercontent.com/a-/AOh14GimK3mNzMEjJvJdH73VEZMQL2XfYl79qTqdOk8JOA,Aplikasi belum siap. Gagal terus utk verifikasi pin,1,0,1.0.0,2021-04-15 3:51:46,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:56:43
3149,gp:AOqpTOEhSAmlmCZYsDVfp9WHj-tzBUW5V2rF5hKN9XQQjWlWVuAYeGLkdyjQa-KqqQNM8MrG8apzL2p-uFpNMg,Patrah X-bal,https://play-lh.googleusercontent.com/a-/AOh14GgNhQ1jINHZYcN_y74es58_l2cuxLD56DJF_hQY8g,"Ekpetasi yang terlalu tinggi, dan akhirnya mengecewakan masyarakat, ahhh ntahlah :v",1,0,1.0.0,2021-04-15 3:50:14,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:56:56
3150,gp:AOqpTOGRc6DSCO3uy6tyYPW17XmyHSZAs_wtWICpdXlv-TYwCCSL23UkCnH-oRfLEYSeIE-IVdSrn58D9DapNw,Yustarom Yus,https://play-lh.googleusercontent.com/a/AATXAJxDimFZ9jVZVi4-Z5QsAfXU7UWenOxJ4nbduq5U=mo,"Gak bisa bikin pin, katanya terjadi kesalahan",1,0,1.0.0,2021-04-15 3:48:36,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:57:07
3151,gp:AOqpTOGgb3on-S5RG4EDBZNBzidcbO-uDBVtxNyK9rV45_hG-Gtixg_b2btMnuQ1crInX8S87Y2krfDwtCYblQ,agnes darmawari,https://play-lh.googleusercontent.com/a-/AOh14GhLxsv2eChStIbbpH4GcjE9AA5OGS_EwHls0qKK,"Yaa... Ampunn.... Susaahhnyaaa masuk aplikasi ini,, gimana maksutnya buat mempermudah kok malah jd mempersulit begini sih... Canggih dikiitt dong pak polisi, gimana gak dibodohi mulu sm hacker penjahat² lain,, klo buat aplikasi SIM aja sulit masuknya verifikasi data aja salah teruuss.. Akhirnya gak bisa masuk², klo kek gini gue mah milih ngantri dr subuh aje dagh ampe magrib,, Ayoo...permudah aplikasinya ditata lagi diPERBAIKI lagi yg bener dong supaya BERGUNA , dan TIDAK SIA-SIA.",1,0,1.0.0,2021-04-15 3:48:23,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:57:13
3152,gp:AOqpTOEPaV7rcT32bO-3tpI-d7GWHb8HHzrYhkXCjihps066o8gvR0_QhyigLy12Oy2wg4ipgIRQd6wKoSjXJw,Kang Onetun,https://play-lh.googleusercontent.com/a/AATXAJznWru-lw4GGoxUIAqKsPd_iRWO3FGyI96MggBo=mo,Kenapa susah login... selalu terjadi kesalahan coba lagi....,1,0,1.0.0,2021-04-15 3:47:28,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:57:30
3153,gp:AOqpTOF329sOlZ-DOFXnFQ1lNYa0GR4nbN8_xiSTX2GYl1nAY-7Rvp_m7y13DXGA0PrcBFfujC_d6pLLpuZYDw,AHMAD RIZAL PAUJI,https://play-lh.googleusercontent.com/a/AATXAJwqOlj6snLe0iG9KScz5iZQVZ5zgJVZ9xG17a_0=mo,Selalu trjadi kesalahan pas masukin pin,1,1,1.0.0,2021-04-15 3:45:45,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:41:21
3154,gp:AOqpTOEmm0zK8ZY0GYBiIUb-DF3-kryjF4Tz6r-QOa8i9uSuFfPzng0gbHrfecG54qU81uJChq-eiWOaBLd6XQ,Ciamis Imbanagara,https://play-lh.googleusercontent.com/a/AATXAJxEz2S4Zw8CEdRK4H86kyMUhRuQC1FA_JEkgDJ3=mo,"Konfirmasi pas abis isi nomor terus buat pin tidak bisa , tertera terjadi kesalahan mohon diperbaiki. Terima kasih",5,1,1.0.0,2021-04-15 3:45:33,Terima kasih telah memberikan bintang 5. Korlantas POLRI akan terus meningkatkan kualitas aplikasi Digital Korlantas POLRI.,2021-04-15 3:58:25
3155,gp:AOqpTOHKCUVdqWtQ9HC_kEb0Can1mcxfg2ggxBAZjzIX_aOQMrdhIAyGXhHdmyRTFyor9A5t8H8Ihxf8d5jC0w,Didi Kusmaedi,https://play-lh.googleusercontent.com/a-/AOh14GgJLyogpu65xnvdeAMX5aFLinNOnOfptUpiBmvC,"baru sampai proses pendaftaran akun, verifikasi pin .. gagal terus .. gagal terus son 😁",1,0,1.0.0,2021-04-15 3:44:53,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:58:38
3156,gp:AOqpTOEbY7IITg4KGCGb7x-TPOTZwU1xux3EqFHzr2RuI864NNEe8kn9SvRMCeHWL4PTlgIqPn_BVZmeUNyoRw,Nano Andriyono,https://play-lh.googleusercontent.com/a-/AOh14GhIceb-vStDLW-B2DUTvdp9LvzQhsGwtro75RMTFA,Belum sempurna . Terlalu dipaksakan,1,0,1.0.0,2021-04-15 3:44:07,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:58:44
3157,gp:AOqpTOHapfQTAcooxXQzJNYJABDgt0hMk5fauigb5GtjOK7mU1Hbu2C1l9HfGJBXHDY7sXA-lqlJvVBTm3NpOw,winarto 92,https://play-lh.googleusercontent.com/a/AATXAJz9aUpTBpOEhIfOpJW1GGTPUjfHlqPNe-JobSdV=mo,"Kacau.. Set pin aja gagal terus ""terjadi kesalahan"" Padahal udah btul semua. Msih blm layak nih applikas.",1,0,1.0.0,2021-04-15 3:43:17,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:58:58
3158,gp:AOqpTOHwwD4gSY8A2xXue_xeH_fLGlGeVZHuOB9sf5a4IV7ZCrXYM_DEMuntY_BTVg-og0y174mC_byIfxE9gg,bhuyunk aja gin,https://play-lh.googleusercontent.com/a-/AOh14Gh7198vROTvYCdJnAyFuHHamWHl02dNNAAShy7bVQ,Aplikasinya msh blm sempurna.,2,0,1.0.0,2021-04-15 3:42:25,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:59:09
3159,gp:AOqpTOGfmTrcmD_J82Z9GsJ7Dr1yQ2iOIaSsR5sQEm2CK_kqbRKkdHI0VCT6u2DFtUHvu_OkTzLN0W1UnZn5Ig,lutfi anam,https://play-lh.googleusercontent.com/a-/AOh14GhuPa71wqM1hG5VPbH52ZX8dlSGyQhneLKn8V09sg,untuk verifikasi digitalisasi sim A model baru tidak bisa,1,0,1.0.0,2021-04-15 3:41:23,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:59:27
3160,gp:AOqpTOFuKXtcN1W0Mws4r96utC-4lVNqHS6s6kaWhzuuVHJAXh3rWYv6r2S0BdRdA4BF7q3bbyL9R3DaQiVucw,rudi losari,https://play-lh.googleusercontent.com/a-/AOh14Gj70LSM4GJL8aawiSdJe_G3Qd703Ke2Yq1hxa7KYw,Kemarin susah minta kode OTP sekarang setelah OTP bisa masuk bikin pin coba lagi terus semoga cepat diperbaiki sistemnya,2,0,1.0.0,2021-04-15 3:41:13,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:59:33
3161,gp:AOqpTOFt3zYS5z1Ab1TvjS1bJzxVbrMgd37FjcHeMWhvdtoS0sTAFbkGXhlTTFEBkzCLAX1-BwDwV1jVDcrcdg,M Iqbal Nugraha,https://play-lh.googleusercontent.com/a-/AOh14Ghp9jNBlXDNRdcK_Wx0b98-GbUwA7bB0BCgRQJehg,"Kendala di bagian bikin pin itu terjadi berulang kali dan ga bisa masuk ketika bikin pin itu dan sebelumnya juga ketika otp nomor tidak kunjung mendapatkan nomor otpnya harus berulang kali baru ada, lebih baik klw belum stabil dari segi server dan rpoblem erorr mending jangan dirilis dulu deh benerin dulu aja",1,0,1.0.0,2021-04-15 3:41:13,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:59:39
3162,gp:AOqpTOEUfErt_jjMXWs76VKOmektSHJjKdWGutuBT1n-81mhNyzWIE0LIekqm7uzol92-IwjnMMiX5kzw73euw,Bima Putra Surya Persada,https://play-lh.googleusercontent.com/a/AATXAJyuATaMoTrVzSh_U4grv7PYXIrNWHjSe_jw_Fv4=mo,Ya begitulah pendapat orang,1,0,1.0.0,2021-04-15 3:40:28,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:59:45
3163,gp:AOqpTOH_SLd2cB4SXJHvnPJV7rjwzT8WehPVftP-ySHHQhpadK1pUrrQwt9M89-LLJVLf1dAq46eTlvpZs2-rQ,Mas Eko,https://play-lh.googleusercontent.com/a-/AOh14GgXdB4EscOFVgh1-irB_WVFmAAXDyKq0Ft1q1e7,"Bintang dua dulu mau verifikasi ktp dan email susah.,saya coba sampe 5x tetap aja terjadi kesalahan .,nanti saya tambahi bintangnya kalo sistemnya lancar Mungkin baru rilis beberapa hari jadi perlu perbaikan peningkatan sistem",2,0,1.0.0,2021-04-15 3:40:14,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:59:58
3164,gp:AOqpTOHIPVa0I_ZpzRfF9cX6yIpgB-l5heWMw5944t1_uyyKug4A1gPx_qwnkJsl_RAPrgtwnMvDaWHSBhRVHA,Abu Asadillah,https://play-lh.googleusercontent.com/a-/AOh14GidYVrAqtJ-hVSsAcBwNZf6qoltWjOD0vBpdeyVBEQ,"Aplikasi belum sempurna, Terlalu dipaksakan rilis, Indonesia bingits (serba gugup),.....",1,0,1.0.0,2021-04-15 3:40:01,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 4:00:07
3165,gp:AOqpTOFdUfzzARG00CXP7QXou3xqtCQku5mBHrMUffEwXESV1eO2vC4XEMalbzoQjEVOsWbb-O7ygjxQ-UxanA,Anugrah Sultonimbain,https://play-lh.googleusercontent.com/a-/AOh14GiAA9gHU_XLu6Sy-vcAytO82j9xsIK8idxxOijw,error parahhh,1,0,1.0.0,2021-04-15 3:38:13,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 4:00:28
3166,gp:AOqpTOG4d1jPnCsd-2v_XUoi5LALVyoqLXOAB6OdCXaB7qn_5qPwffJuGSxzpEbL8U_VeefBnEoZiAOep-cSFQ,Abah Jumbo,https://play-lh.googleusercontent.com/a/AATXAJwFB-gZc8NbJgAJvSFKMsIqyAu-ERGWieb_KjuI=mo,Susah masuknya.. Hapus dulu aja aplikasinya Ntar Klo udah bagus download lagi.,1,0,1.0.0,2021-04-15 3:36:31,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 4:00:42
3167,gp:AOqpTOHM2-zhUbeugAcOxDIOR3inonZIush7_lVJoP7bmY02pPGyrN4eCHjIPavYcgLtXLBdEH_KliDQSXuJqQ,Tanah Abang Lematang,https://play-lh.googleusercontent.com/a-/AOh14GiwL8WnlLqSYGBPzsaG3CtekLAM9QsSGgOMzDUbWA,"Sudah berapa hari download dan mau masukin pinnya. Ampun dj gagal terus,konfirmasi ulang pin,gagal terus",2,0,1.0.0,2021-04-15 3:35:09,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 3:26:52
3168,gp:AOqpTOFMTv1AJIwVW_8JLWMx7PobKKyl4K0e9fUDaolUuDsuf0wM-C0LqhVxIhxsRoOJBX70Lvcd7H05qPogGg,Khansa Asyifa qolbi,https://play-lh.googleusercontent.com/a/AATXAJx6TIzngULkgn4v_5nUgDMRxm_JXI3GDyRvOAow=mo,Apaan ini.masuk aja ga bisa.,1,0,1.0.0,2021-04-15 3:34:36,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 4:00:49
3169,gp:AOqpTOFcMY0rN2w5HSJ8OgXbBnUHAEkDriMAPxRwTVN0qKNASMQ2tLUKvHNCJeQ15OiuMcRNcXVIlYPS5pCuow,Randi muchamad rachman,https://play-lh.googleusercontent.com/a-/AOh14GgeyUsbt36fgVGdxBpinTPkjMnbLFrLZnDHLIaA,Masih stack di gagal masuk setelah konfirmasi password. Kalo memang belum bisa mencangkup nasional atau belum benar2 ready seharusnya jangan dulu di beritakan secara resmi. Jd kan orang yang berharap bisa dipermudah malah sama aja harus ke polres juga.,1,2,1.0.0,2021-04-15 3:34:18,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 4:01:25
3170,gp:AOqpTOH1Nm5dnT0IJhgIwo3cqjLgmZKa-7Of5AqHUZfjG8T4fhJQI4nf6rXiXjVrIwxQvUchqZWucCldsPjdVg,Sadewa Rio,https://play-lh.googleusercontent.com/a/AATXAJyJTDFIe8MawEZrpADPC80sa0YXNc72QBflNW1H=mo,"Sudah coba login berkali kali selama 2 hari belum bisa sampai sekarang, masih perlu ditingkatkan lagi aplikasinya 👍",2,0,1.0.0,2021-04-15 3:31:25,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 4:02:01
3171,gp:AOqpTOG6Q-ZE09YvNxyrCiOKMGxtLyyafGKeU2VsH3cMvEQn6Ku3sCxR2MXok0DMFtxkqSyY0yc5JHPlgWXqUA,Aditya P,https://play-lh.googleusercontent.com/a-/AOh14Gj-Pxi_dTQJG_thYpqhU3f4hJsCBBC4MF7cr8I31Q,Lemot,2,0,,2021-04-15 3:30:41,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 4:02:06
3172,gp:AOqpTOEc6jO2GDqN1xvFNgpl8R0i85Ahi8ngaAPQsBI7yJ9SBKMIGVcj75SA8NEoH4U5oiRYJgsAncWKcHPR5g,Chelo Ganteng,https://play-lh.googleusercontent.com/a/AATXAJxyIQTbZ6JHJRDWfkmXXIgSJ8t_2RHAuHpjafpx=mo,Gabisa masukkan pin,1,0,1.0.0,2021-04-15 3:29:53,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 4:02:12
3173,gp:AOqpTOH6ROzZOIVgj-vKW-BypXZ6UnxcqgP3HKYONUtO-8YZ9QeX7mSs86OfMkk2d1zlsAO8BEw-vdzll_J-mg,Tiara M.,https://play-lh.googleusercontent.com/a/AATXAJy4yz2vwgdjPwv6w4YMbD5adJKE0V2A4dzPV1cL=mo,"Saat mengulang password gagal terus, padahal password yang diulang sudah benar",1,0,1.0.0,2021-04-15 3:29:43,"Mohon maaf atas ketidaknyamanannya. Silahkan mengupdate aplikasi Digital Korlantas POLRI Anda dan mencobanya kembali secara berkala. Apabila masih ada isu, mohon mengirimkan email ke info@digitalkorlantas.id agar kami dapat membantu menyelesaikan isu yang Anda alami. Korlantas POLRI akan meningkatkan kualitas aplikasi ini. Terima kasih.",2021-04-15 4:02:16
